engine_id,sensor,cycles_survived,slope_per_cycle,start_mean,end_mean,trend_r2,spearman_cycle
57,sensor_12,137,-0.01633636380607722,522.0260000000001,519.3100000000001,0.6926992632871648,-0.8369985676797199
58,sensor_12,147,-0.013567726238958966,521.9345000000001,519.8299999999999,0.6793442399381886,-0.8209239995431818
59,sensor_12,231,-0.010434977316536793,522.455,519.2239999999999,0.6931357950545176,-0.8497375004750396
60,sensor_12,172,-0.008343262040032757,521.6645000000001,519.97,0.5746824992003369,-0.748045190726457
61,sensor_12,185,-0.013089818429930603,522.4725,519.65,0.6767082329231547,-0.810427482062697
62,sensor_12,180,-0.008539059847527147,521.3539999999999,519.816,0.6510931789113361,-0.7878351078128455
63,sensor_12,174,-0.006736148523589813,521.6625,520.086,0.4827448852298353,-0.6569299948484324
64,sensor_12,283,-0.006098953695104877,521.8770000000001,519.712,0.6647982750357464,-0.8263273080349718
65,sensor_12,153,-0.014622987951159645,522.439,519.874,0.6968002117202504,-0.8380628007159227
66,sensor_12,202,-0.006988857109370219,521.1490000000001,519.5260000000001,0.580504527815028,-0.7539659379642109
67,sensor_12,313,-0.005870066981511962,521.87,519.948,0.6641369462181039,-0.8131386322039023
68,sensor_12,199,-0.006657073245011273,521.71,520.162,0.5412131306472645,-0.7276762190237667
69,sensor_12,362,-0.005789874632269569,522.0525,519.692,0.6969570610548796,-0.832523869551971
70,sensor_12,137,-0.012502286855713588,521.6415000000001,519.592,0.5728121722411952,-0.7448501203841977
72,sensor_12,213,-0.01002004266828403,521.9585000000001,519.718,0.7154434829521203,-0.8539047200858902
73,sensor_12,213,-0.006906611596932363,521.1360000000001,519.686,0.5923797780169382,-0.7700643447398036
75,sensor_12,229,-0.007622945249967814,521.5015,519.4200000000001,0.6625380839528663,-0.8141129440694325
76,sensor_12,210,-0.0076847677142024,521.51,519.66,0.6617985643557575,-0.808018758518631
79,sensor_12,199,-0.011228292980049612,522.4575,520.002,0.7015341661881512,-0.8399656000375252
80,sensor_12,185,-0.00569870361244924,521.4454999999999,519.9780000000001,0.43143016995593697,-0.6362559857887398
82,sensor_12,214,-0.007808008669271817,522.4269999999999,520.3979999999999,0.6165584376820508,-0.7859426847653053
83,sensor_12,293,-0.008391186200040167,522.5174999999998,519.506,0.6955574380033084,-0.8393058165222982
85,sensor_12,188,-0.009803840298206325,521.7079999999999,519.572,0.6552444569641027,-0.7991036363679097
86,sensor_12,278,-0.00694412863792944,521.7795,519.538,0.6934700481612777,-0.8406998341128339
87,sensor_12,178,-0.011021268627735942,521.8695,519.8219999999999,0.7394019415728247,-0.8659433503614278
88,sensor_12,213,-0.007679968011208386,521.987,520.05,0.5980107834388053,-0.7582285974586837
89,sensor_12,217,-0.00969218140052936,522.1795,519.672,0.6526125175506856,-0.7997534857602678
90,sensor_12,154,-0.014735224294997335,522.2570000000002,519.73,0.6998656639027252,-0.8357650601982313
92,sensor_12,341,-0.005167769778076741,522.059,519.818,0.6733654667074195,-0.8256349925934028
93,sensor_12,155,-0.014056072959298725,522.2169999999999,519.576,0.6928578382272965,-0.8413268028973394
94,sensor_12,258,-0.004003362437893106,521.2655,519.858,0.4428190380297531,-0.639433212718971
95,sensor_12,283,-0.007474308296209175,522.5244999999999,520.0179999999999,0.6860555863990274,-0.8257839444473203
96,sensor_12,336,-0.005953134391627851,522.1034999999999,519.446,0.6685361000656839,-0.8194198006660497
97,sensor_12,202,-0.006065315523537378,522.0565,520.098,0.4406317718262104,-0.6417160075337269
98,sensor_12,156,-0.0147168054875088,522.3245000000002,519.824,0.7365311209023395,-0.85683442264217
99,sensor_12,185,-0.011780580720973684,522.1265000000001,519.6880000000001,0.6846234069920414,-0.8346664379514528
100,sensor_12,200,-0.009470426760667117,521.876,519.6299999999999,0.6791345952809281,-0.837082316800827
2,sensor_13,287,0.0006176242456709191,2387.9890000000005,2388.2119999999995,0.6442726188674921,0.7975878655930407
3,sensor_13,179,0.0003754943192613,2388.029,2388.148,0.22282482497462808,0.40397718191922816
4,sensor_13,189,0.00022311096890446062,2388.066,2388.1459999999997,0.12287065980455192,0.33743903520034263
6,sensor_13,188,0.000871236953838195,2388.1230000000005,2388.322,0.6018405379385537,0.7671699582450684
7,sensor_13,259,0.0007738239133661896,2388.013,2388.2259999999997,0.6806479310714051,0.8296711651244701
8,sensor_13,150,0.0008737454998009225,2388.1325,2388.266,0.5511864153659325,0.738614155013977
9,sensor_13,201,0.0005474656420857709,2387.9919999999997,2388.264,0.22783114936902626,0.5054530475021722
10,sensor_13,222,0.0007035373745983104,2388.009,2388.21,0.6278341606260163,0.7957437103685189
12,sensor_13,170,0.0008809912005965163,2388.1155,2388.282,0.5946004999423664,0.7599933270569166
14,sensor_13,180,0.0003705978579429676,2388.091,2388.1979999999994,0.2582520253333208,0.49146348945133916
15,sensor_13,207,0.0011885492093428164,2388.0000000000005,2388.302,0.6917985839340275,0.8335436202471719
16,sensor_13,209,0.0006904674273171555,2388.0995000000003,2388.2580000000003,0.6081475611768276,0.7872541233041773
17,sensor_13,276,0.0004382671480152325,2387.9975000000004,2388.138,0.5394507828219506,0.7294501739052602
18,sensor_13,195,0.00047073103626911987,2388.0075,2388.1939999999995,0.27615448906775186,0.4892314934845501
20,sensor_13,234,0.0005836909871194456,2388.0860000000002,2388.246,0.538307400169389,0.715582870361038
21,sensor_13,195,0.0001951965560132043,2388.0865,2388.172,0.1056127679254314,0.27979017527347555
22,sensor_13,202,0.0006180165843913655,2388.147,2388.286,0.5356877798739246,0.7130600763308125
24,sensor_13,147,0.0015588330852434678,2388.0225000000005,2388.2780000000002,0.7238350200077381,0.848859981902962
25,sensor_13,230,0.00020082404780160225,2388.1085,2388.198,0.1403753442734339,0.3377578690576661
26,sensor_13,199,0.00011381148166279839,2388.1164999999996,2388.1620000000003,0.03892895516787398,0.16695348077243985
27,sensor_13,156,0.0006114807731806848,2388.0685000000003,2388.204,0.38253970662578285,0.5992074766501704
28,sensor_13,165,0.0012359148345074031,2387.9885,2388.218,0.6839596547506472,0.8269589300525041
29,sensor_13,163,0.00124669559578452,2388.0539999999996,2388.286,0.72745729572564,0.8716093850161182
30,sensor_13,194,0.0012849905289381157,2387.981,2388.2839999999997,0.6994662843020596,0.8397700373267801
33,sensor_13,200,0.0011782719568105456,2387.9905000000003,2388.296,0.7133288687962557,0.8648033594138478
35,sensor_13,181,0.0007891243195149447,2388.0565,2388.228,0.6370813363961394,0.7971058294555702
36,sensor_13,158,0.0011303108347104334,2388.084,2388.278,0.6892831715075194,0.836714437899819
37,sensor_13,170,0.001073185923399994,2388.0999999999995,2388.326,0.6328727230950755,0.7895209157027631
38,sensor_13,194,0.00021716459919474243,2388.1130000000003,2388.184,0.12189126816127871,0.3513056803929454
39,sensor_13,128,0.0013279676341243758,2388.1070000000004,2388.304,0.6584503137969865,0.816631506894326
41,sensor_13,216,0.0005245478036117675,2388.0275,2388.17,0.4752541196447254,0.6784426735546106
42,sensor_13,196,0.0010105826008558107,2388.0265000000004,2388.25,0.6960059396306567,0.8460929685348411
43,sensor_13,207,0.0011891715643334523,2388.0200000000004,2388.304,0.7280823410206723,0.8539041664642562
44,sensor_13,192,0.0009025733798126727,2388.023,2388.218,0.6070348647883651,0.7596224176106521
47,sensor_13,214,0.0007913221559324161,2387.9965,2388.218,0.6344255383289534,0.793618124653084
48,sensor_13,231,0.0003894448879405529,2388.0065,2388.22,0.21946912878863645,0.46658910064257236
49,sensor_13,215,0.0005905117245004082,2388.1189999999997,2388.29,0.5495275424631625,0.7303914760156509
50,sensor_13,198,0.0006385874921415412,2388.05,2388.204,0.5315336026031784,0.7181253868147165
51,sensor_13,213,0.0004110112978975261,2388.005,2388.3020000000006,0.15680603021677875,0.4067095509593863
52,sensor_13,213,0.00039886648404023194,2388.098,2388.21,0.3862507087791526,0.6086446504033469
53,sensor_13,195,0.0004113839032844447,2388.058,2388.1639999999998,0.32744351544250605,0.5670840325343575
55,sensor_13,193,7.514956466192366e-05,2388.0895000000005,2388.15,0.017018187955900266,0.10127107395753328
56,sensor_13,275,0.00013065404921351243,2388.12,2388.174,0.09892075493118457,0.28427152731553074
57,sensor_13,137,0.0014831892769742623,2388.0705,2388.294,0.6853279405210744,0.831885903091929
58,sensor_13,147,0.0014836908476769384,2388.0445,2388.2740000000003,0.6753593115771761,0.8164810189866804
59,sensor_13,231,0.0009182421776086531,2387.9934999999996,2388.232,0.6678862852795375,0.808124718409754
60,sensor_13,172,0.0004426292913333736,2388.0765,2388.2039999999997,0.28404886082537883,0.48558998541862947
61,sensor_13,185,0.0014424206815502123,2387.9874999999997,2388.292,0.6981066773209609,0.8501696999095208
62,sensor_13,180,0.0009473852073575761,2388.1124999999997,2388.292,0.6218365543731056,0.7877648659860655
63,sensor_13,174,0.0002757026111232427,2388.0760000000005,2388.14,0.14931187746081698,0.37386586422398
64,sensor_13,283,0.00039786270438292527,2388.064,2388.22,0.4758947085503843,0.6786247902912083
65,sensor_13,153,0.0017073767306010738,2388.0060000000003,2388.314,0.6745277695914693,0.8132706601368351
66,sensor_13,202,0.0005669719975428559,2388.116,2388.2380000000003,0.5600078371746802,0.728833878513084
67,sensor_13,313,0.0005002911559052601,2388.0544999999997,2388.236,0.6216510254830563,0.7846736593760735
68,sensor_13,199,0.0003841480127952719,2388.0724999999998,2388.15,0.31531875111478913,0.5285643243485696
69,sensor_13,362,0.0005482503044150839,2388.0464999999995,2388.288,0.7190050894484172,0.8548568976167457
70,sensor_13,137,0.0009690201056552758,2388.067,2388.222,0.5540673969077788,0.7222903615748966
72,sensor_13,213,0.000973894859187133,2388.0750000000003,2388.3100000000004,0.6779381672054965,0.8122167849339841
73,sensor_13,213,0.0007729962919733421,2388.13,2388.338,0.6417736049977905,0.7947124572585605
75,sensor_13,229,0.0008057218230667629,2388.1025,2388.296,0.6839070907954938,0.819681753915578
76,sensor_13,210,0.0006965042939051165,2388.102,2388.27,0.5969541576301722,0.7684313509823961
79,sensor_13,199,0.0009118927973223791,2388.001,2388.1980000000003,0.6599388985381918,0.8005583165178796
80,sensor_13,185,0.00018327584245900647,2388.0990000000006,2388.1760000000004,0.07427649820445514,0.25762761793388395
82,sensor_13,214,0.0004845486743504469,2387.9915000000005,2388.1420000000003,0.41710096467629454,0.612323619973629
83,sensor_13,293,0.0008308676689634476,2387.9945,2388.288,0.709385840129059,0.8635602417803846
85,sensor_13,188,0.0008735305856735187,2388.079,2388.2760000000003,0.6602914716063009,0.8058468718412858
86,sensor_13,278,0.0005312223960233073,2388.0665,2388.2259999999997,0.5796124550708008,0.7495824888321162
87,sensor_13,178,0.0012093466634217856,2388.049,2388.286,0.7474251589320009,0.8711588367013643
88,sensor_13,213,0.0005592450843246271,2388.021,2388.164,0.521695605259943,0.7175463822944601
89,sensor_13,217,0.0007346378424985935,2388.048,2388.2200000000003,0.5891193151062656,0.7401014804174194
90,sensor_13,154,0.001656735421445372,2388.0125000000003,2388.334,0.738801489389018,0.8871380292659865
92,sensor_13,341,0.0002936697444783263,2388.0469999999996,2388.172,0.4200321837642369,0.627155966037737
93,sensor_13,155,0.0013412716315942014,2388.0160000000005,2388.246,0.6815420650598223,0.833540841371844
94,sensor_13,258,5.4992490068776905e-05,2388.1330000000003,2388.178,0.01656323446824781,0.09659664006346788
95,sensor_13,283,0.0006127994188715938,2387.9735000000005,2388.1980000000003,0.6287967601301613,0.7780316391671984
96,sensor_13,336,0.00047882514093407685,2388.0609999999997,2388.2419999999997,0.5866139059302458,0.7501255756251997
97,sensor_13,202,0.00010893928155045207,2388.053999999999,2388.132,0.03093253615597713,0.14262867058219614
98,sensor_13,156,0.0013867648685745829,2387.9995,2388.252,0.7125645531687574,0.861931233322026
99,sensor_13,185,0.0010466055115408153,2388.0505,2388.2879999999996,0.6296360893716435,0.7839822834758398
100,sensor_13,200,0.0008354458861564482,2388.068,2388.2419999999997,0.6222090100177609,0.7639613463642807
2,sensor_14,287,0.08300021117094492,8137.393000000001,8170.410000000001,0.6293768613955013,0.7877477979627354
3,sensor_14,179,0.4753255706902989,8138.6465,8249.944,0.699937777827131,0.9269500381595006
4,sensor_14,189,0.468047156899325,8131.219999999999,8250.564,0.6959358755990174,0.9517925592287299
6,sensor_14,188,-0.060631398916756236,8122.403,8108.312,0.4624932559647872,-0.6500401388237399
7,sensor_14,259,-0.001720211906256279,8149.303499999999,8146.329999999999,0.0014510243940806244,-0.026088180266932215
8,sensor_14,150,-0.012047450997842669,8122.358000000002,8121.624000000001,0.024864520475624485,-0.18058982912426333
9,sensor_14,201,0.474710388650806,8146.152499999999,8276.094000000001,0.6971611775516845,0.949164176638331
10,sensor_14,222,0.1494493359093738,8138.4175000000005,8179.698000000001,0.6900040229693523,0.855188415910065
12,sensor_14,170,-0.007261887751029087,8128.103999999999,8124.93,0.011415259442351888,-0.094689385182318
14,sensor_14,180,0.23470233649183322,8139.869000000001,8193.15,0.701804787881139,0.8858562070565166
15,sensor_14,207,-0.08046867389680389,8141.098000000001,8121.910000000001,0.5856584462255042,-0.7441836395319357
16,sensor_14,209,-0.017018981018982648,8138.160500000001,8133.372,0.09223880354174097,-0.31284275116238297
17,sensor_14,276,0.24614109958476418,8143.44,8232.162,0.71842049580547,0.9256354836935047
18,sensor_14,195,0.4835539821003862,8142.323499999999,8270.83,0.6818684197003799,0.933908894713681
20,sensor_14,234,0.035030253647352905,8136.110000000001,8143.4619999999995,0.3528484012773858,0.5935300059636912
21,sensor_14,195,0.38102660667756866,8127.7530000000015,8222.240000000002,0.730769539935326,0.9350170762809444
22,sensor_14,202,0.00221798630124599,8127.384500000002,8125.611999999999,0.001450653529961321,0.08360541053486054
24,sensor_14,147,-0.12813409999321618,8143.673500000002,8120.8240000000005,0.5811769233102453,-0.7544867763306708
25,sensor_14,230,0.2736889379843879,8128.3155,8208.754,0.7064447946404213,0.9044013433371183
26,sensor_14,199,0.35353744479977345,8127.565,8217.14,0.7325607160853241,0.939918082745492
27,sensor_14,156,0.29630992081678614,8142.814000000001,8203.052,0.6810988414261229,0.8696925514622403
28,sensor_14,165,0.06806806828203467,8144.298999999999,8158.278,0.45138158353153934,0.6577564892920973
29,sensor_14,163,-0.0823280739964879,8141.4425,8125.216,0.5323233364273149,-0.718988306373267
30,sensor_14,194,-0.08613181412895135,8143.919,8122.836,0.5402558474737296,-0.701730107222282
33,sensor_14,200,-0.06421002025048682,8144.5779999999995,8127.936,0.4470229319223692,-0.6312701755677567
35,sensor_14,181,0.13582640195900314,8137.809000000001,8166.2699999999995,0.6827143447033361,0.8245017113481125
36,sensor_14,158,-0.044611498435452306,8138.8535,8127.123999999999,0.2392643192444911,-0.4701227341093993
37,sensor_14,170,-0.05645774024336809,8127.125,8116.512,0.45367939631754395,-0.6647956336226774
38,sensor_14,194,0.35421844658200846,8127.657000000001,8220.716,0.7106480302994667,0.9277244919217343
39,sensor_14,128,-0.11304706097780973,8126.062999999999,8108.822,0.538563708206037,-0.7001074381236537
41,sensor_14,216,0.24569314947782986,8146.244499999999,8214.057999999999,0.7060427514576588,0.9096865134247705
42,sensor_14,196,-0.01061659587692954,8142.146000000001,8138.236,0.035355703857090526,-0.20261067851459003
43,sensor_14,207,-0.08458069508935721,8137.221999999999,8114.4,0.5954739955302346,-0.7529243282175235
44,sensor_14,192,0.026426421818637903,8148.156000000001,8154.2919999999995,0.17394901011961494,0.40351438634904785
47,sensor_14,214,0.11258663303447321,8146.468499999998,8174.397999999999,0.7048234485652678,0.8526262879222996
48,sensor_14,231,0.414437459841488,8146.037999999999,8276.24,0.697831086762758,0.9499965195932746
49,sensor_14,215,0.04342857832836441,8125.879500000001,8136.892,0.4098534113223744,0.6375607358896644
50,sensor_14,198,0.20500706887770415,8143.254500000001,8196.807999999999,0.6886394112251446,0.8665344612229487
51,sensor_14,213,0.4602665277505069,8146.7865,8281.152,0.7011552630394164,0.9411705172399975
52,sensor_14,213,0.18511495351937718,8128.445,8178.616,0.7180218754923577,0.8893847138249728
53,sensor_14,195,0.3510071857450347,8140.67,8230.016,0.7239861396510019,0.9360370552004607
55,sensor_14,193,0.45858718150742184,8133.210500000001,8250.155999999999,0.6921410472535448,0.9164515420950441
56,sensor_14,275,0.22626553186577608,8133.030999999998,8212.186,0.7309249650426222,0.9325057334171745
57,sensor_14,137,-0.1460189108966449,8131.3915,8109.022,0.6134236969129934,-0.7650350499245844
58,sensor_14,147,-0.14710844056244338,8144.914,8120.209999999999,0.6997412328154589,-0.8427660006701092
59,sensor_14,231,0.0038144434276335196,8139.5485,8140.353999999999,0.006506966963655381,0.06718279086332916
60,sensor_14,172,0.29603361138426343,8134.305999999999,8200.472,0.6890889641922522,0.8940121726960778
61,sensor_14,185,-0.14001465069558353,8143.894499999999,8112.76,0.666806924947251,-0.8206933608312633
62,sensor_14,180,-0.08163342489997633,8136.727000000001,8120.488,0.5688767316583693,-0.7507969684198171
63,sensor_14,174,0.4348770067484811,8136.867,8234.734,0.7058196788161368,0.9314748795667982
64,sensor_14,283,0.11219174455802022,8137.329,8177.084,0.7477252324091319,0.896817464470273
65,sensor_14,153,-0.17857886695347497,8144.149,8112.914,0.6968986124492547,-0.8421600195724284
66,sensor_14,202,0.05484172319886719,8137.786,8147.268000000001,0.46371335241164124,0.6769445799487612
67,sensor_14,313,0.008314586910813375,8144.2080000000005,8147.889999999999,0.05552139231485309,0.24146751702380756
68,sensor_14,199,0.312415928125465,8141.919,8222.904,0.7147969625697228,0.9209686488461747
69,sensor_14,362,-0.021986052572754773,8139.622,8128.932000000001,0.31612607366562306,-0.5506438337172144
70,sensor_14,137,0.16790990721895482,8139.6050000000005,8169.384,0.6171010184558638,0.8001717477320627
72,sensor_14,213,-0.091740644892135,8128.3735,8103.466,0.6074479869112032,-0.7486330824523965
73,sensor_14,213,-0.031993823281796424,8121.7015,8115.186,0.2446107838091338,-0.4887287371626385
75,sensor_14,229,-0.06245907487534689,8125.181999999999,8108.322,0.5305131266521588,-0.7084827872593924
76,sensor_14,210,-0.006642476505778271,8132.025499999999,8130.068000000001,0.016333548363175576,-0.11789181108138592
79,sensor_14,199,0.11199594944420053,8139.730500000001,8165.366,0.6782195263663804,0.8285382320380068
80,sensor_14,185,0.3820347788180786,8133.474499999998,8223.276000000002,0.7287539176781515,0.9329411943104478
82,sensor_14,214,0.3878664221801092,8143.2964999999995,8258.082,0.6856186548465701,0.9324808530212246
83,sensor_14,293,-0.05029794067328664,8141.008500000001,8119.608,0.5063098495067662,-0.6951109450928351
85,sensor_14,188,0.0011375691475905918,8130.687,8128.089999999999,0.0003478083738021054,0.02261044591973857
86,sensor_14,278,0.03775255328520017,8140.514499999999,8153.2880000000005,0.4472952806088841,0.669039064417099
87,sensor_14,178,-0.09724526001431714,8143.918500000002,8123.752,0.5972032128179214,-0.7518207598938617
88,sensor_14,213,0.23406055270076442,8146.639999999999,8210.536,0.7017637171512324,0.8806108184097083
89,sensor_14,217,0.07664487004229216,8131.612000000001,8154.181999999999,0.5666726270631768,0.7239767963706683
90,sensor_14,154,-0.1459904219752426,8138.046000000002,8109.692,0.6482925108800659,-0.815680070186735
92,sensor_14,341,0.14477640582392776,8137.110000000001,8199.810000000001,0.7166612167756297,0.90369065778452
93,sensor_14,155,-0.017075666269223983,8142.603,8139.024,0.049363103135826036,-0.19765153254781767
94,sensor_14,258,0.26653681824072806,8126.689500000002,8213.168,0.7364720348917924,0.9359443044699672
95,sensor_14,283,0.0936181172441756,8151.392,8186.2339999999995,0.641909610580205,0.8055259171348302
96,sensor_14,336,0.026434858876447375,8134.170499999998,8143.295999999999,0.37741984692173114,0.6023510527527222
97,sensor_14,202,0.4848289183745282,8130.344,8261.289999999997,0.699878869071861,0.9499985076799089
98,sensor_14,156,-0.09060854103778554,8149.535000000001,8130.138000000001,0.48804340055624407,-0.6784598898735983
99,sensor_14,185,-0.027389067889766094,8136.366,8126.926000000001,0.12406339920461806,-0.31412952678842043
100,sensor_14,200,-0.0032086402159669145,8142.777499999999,8138.354000000001,0.0032739953617243467,-0.06492835365692896
2,sensor_15,287,0.00039909841175084877,8.38981,8.52058,0.648613418981673,0.8065395835486565
3,sensor_15,179,0.0005321164187224307,8.409915000000002,8.520080000000002,0.5669182482289032,0.7289512833693503
4,sensor_15,189,0.0004219884818428844,8.419075000000001,8.522359999999999,0.5221348326418835,0.7011246780425676
6,sensor_15,188,0.0003718368198343383,8.44201,8.51626,0.44512459602088805,0.6673270724752172
7,sensor_15,259,0.0003874178932318449,8.407460000000002,8.520059999999999,0.5765922977177371,0.7445503194502948
8,sensor_15,150,0.00046131134717096407,8.446995000000001,8.50976,0.4173074673437128,0.6407850360447275
9,sensor_15,201,0.0004157947391754054,8.39853,8.51414,0.4808707274661026,0.6756239337176541
10,sensor_15,222,0.00045321324002413354,8.392534999999999,8.51674,0.5757363893702333,0.7461790370685616
12,sensor_15,170,0.00044488333608130247,8.42679,8.51916,0.5210886085017089,0.7065741160298096
14,sensor_15,180,0.00040586386411103654,8.432649999999999,8.51872,0.5401498575862833,0.7379900263884555
15,sensor_15,207,0.0005354897933781561,8.391725,8.510200000000001,0.6502758752557425,0.8032259733918765
16,sensor_15,209,0.00029834573321414477,8.450785,8.532480000000001,0.39036838474112134,0.5955682885171361
17,sensor_15,276,0.00031521647807536776,8.393794999999999,8.534139999999999,0.5084594754932825,0.7056633276191283
18,sensor_15,195,0.0004992561782841694,8.400275,8.5196,0.5492233882713898,0.7332037248091271
20,sensor_15,234,0.00026381704984205736,8.438065,8.50816,0.4129556769416858,0.6126001966100804
21,sensor_15,195,0.00034812134846009396,8.431230000000001,8.50364,0.39204536454805194,0.5988582840901463
22,sensor_15,202,0.00033476236823008635,8.441799999999999,8.51258,0.47224624794199654,0.6791484083537064
24,sensor_15,147,0.0006508651368729516,8.414445,8.530240000000001,0.5496690909500176,0.7403323057605472
25,sensor_15,230,0.00033299228965453674,8.429305000000001,8.519319999999999,0.4619524078911722,0.6483371112859718
26,sensor_15,199,0.000340809958885383,8.43745,8.51306,0.3854067022143307,0.6027955889894975
27,sensor_15,156,0.0004882309430860892,8.428254999999998,8.51088,0.4824902748527601,0.6690996048093582
28,sensor_15,165,0.0007051003125584474,8.39103,8.52182,0.6600682034202692,0.8071934143470934
29,sensor_15,163,0.0005304110484867419,8.427544999999999,8.52894,0.5514237428898658,0.7443736374640534
30,sensor_15,194,0.0005342392130597576,8.39768,8.52138,0.5645955327360697,0.7325138728379702
33,sensor_15,200,0.0005983045076127216,8.388755,8.5231,0.6610109936167023,0.8240216036945609
35,sensor_15,181,0.0005030162103090471,8.414420000000002,8.516079999999999,0.590336648955547,0.7592860554412486
36,sensor_15,158,0.000512425021943844,8.43258,8.522580000000001,0.5278993041749099,0.7196729292528178
37,sensor_15,170,0.0005035428459767799,8.418669999999997,8.525400000000001,0.5738674038430459,0.7540260038497024
38,sensor_15,194,0.0003449508367813633,8.43947,8.53888,0.3823489217618391,0.602333142829809
39,sensor_15,128,0.0006383586453946337,8.44056,8.52426,0.551963537838335,0.7229252116839743
41,sensor_15,216,0.0004655035782755051,8.4039,8.530579999999997,0.6034574202624484,0.7701984614038775
42,sensor_15,196,0.0005030430555666109,8.41284,8.53206,0.599988200978804,0.7774404286776168
43,sensor_15,207,0.0004945598056088154,8.405934999999996,8.511059999999999,0.5862160496879913,0.7398969724438652
44,sensor_15,192,0.0005035826913165203,8.404570000000001,8.51784,0.5622813210926458,0.7403992918035963
47,sensor_15,214,0.0005036715839483558,8.39507,8.51352,0.6143184474049099,0.7748280673650025
48,sensor_15,231,0.0003464786113436813,8.408439999999999,8.4986,0.47945987819228186,0.6735616361120934
49,sensor_15,215,0.00042133413026153386,8.422170000000001,8.520679999999999,0.570227717238887,0.7438822543338571
50,sensor_15,198,0.00043580446456247847,8.419979999999999,8.51344,0.5401746342291316,0.7236436339435407
51,sensor_15,213,0.00040981978983756044,8.402334999999999,8.521600000000001,0.5395613316196411,0.7114263645685932
52,sensor_15,213,0.000390142335231618,8.42911,8.52058,0.5237714247487245,0.6959948862448978
53,sensor_15,195,0.0003949513667481449,8.423385,8.524840000000001,0.424688223313636,0.628006020558364
55,sensor_15,193,0.00033962311708776645,8.42971,8.527719999999999,0.38600728769612813,0.5818932527912627
56,sensor_15,275,0.00027304734427740916,8.439255,8.523679999999999,0.47982034185122135,0.6717309837926412
57,sensor_15,137,0.0007248338529318108,8.416714999999998,8.5234,0.6087366840439903,0.7634125567360676
58,sensor_15,147,0.0005805914665014016,8.41299,8.514619999999999,0.5597836193477229,0.746519326676474
59,sensor_15,231,0.00045209398547477674,8.40288,8.52186,0.6016386844999305,0.7600559105943484
60,sensor_15,172,0.0004757692389327561,8.420644999999999,8.525480000000002,0.5165400221481344,0.7072649875182915
61,sensor_15,185,0.0005764836435313296,8.391715000000001,8.52168,0.5821400806858563,0.7442073137747285
62,sensor_15,180,0.0003832387830899843,8.4511,8.533960000000002,0.41140263812706157,0.6096132012981431
63,sensor_15,174,0.0004314832426891565,8.427365,8.510259999999999,0.4625418261124863,0.6848313067957347
64,sensor_15,283,0.0003041574233007764,8.423685000000003,8.537139999999999,0.5575181889972779,0.7322711151471832
65,sensor_15,153,0.0006363555948695622,8.404049999999998,8.52132,0.5514215765717811,0.7107534105684282
66,sensor_15,202,0.0003509725915610354,8.448235,8.524280000000001,0.4929849709939417,0.6926334571199223
67,sensor_15,313,0.00028597231201268794,8.429725,8.53048,0.5329108495634698,0.7164459263257801
68,sensor_15,199,0.00036189203593727746,8.433470000000002,8.518440000000002,0.46788627482123046,0.6522880719047506
69,sensor_15,362,0.0002647854023539208,8.414079999999998,8.52062,0.5744105750696327,0.743576947778541
70,sensor_15,137,0.0006166823790766495,8.427615,8.52542,0.4967283075106419,0.6527617670347902
72,sensor_15,213,0.0004141480872538715,8.415735000000002,8.53064,0.5106135250584195,0.680758707649492
73,sensor_15,213,0.00035452301181446627,8.443015,8.52312,0.5091258966619716,0.7013913854597443
75,sensor_15,229,0.00031019545731617075,8.4378,8.5112,0.44957146436611795,0.6539804801003148
76,sensor_15,210,0.0003338663980070751,8.437520000000001,8.5242,0.47129894368410963,0.6708533858109792
79,sensor_15,199,0.0005296573777980957,8.394369999999999,8.517059999999997,0.6020176199787581,0.760651701117932
80,sensor_15,185,0.00034070562146999413,8.43816,8.520520000000001,0.3911589643300245,0.6015300944482078
82,sensor_15,214,0.000496736043297381,8.392634999999999,8.52972,0.6044840561704047,0.7674097321156123
83,sensor_15,293,0.00035226961980266817,8.39156,8.51528,0.5735065096227886,0.7420535057100155
85,sensor_15,188,0.00044590740229039766,8.41716,8.52144,0.5550763123148073,0.746918800500716
86,sensor_15,278,0.0003184710366096423,8.42405,8.50862,0.5792492392113581,0.7570903484238961
87,sensor_15,178,0.00046454913083860875,8.43642,8.5264,0.4965372395259783,0.6863598111153677
88,sensor_15,213,0.00041849588094604063,8.412695000000001,8.514840000000001,0.5633755320581288,0.7376814050998077
89,sensor_15,217,0.0004697725681966319,8.404475000000001,8.518640000000001,0.6148730793608834,0.7814075707515596
90,sensor_15,154,0.0006345357615186626,8.404735,8.52098,0.5586711735796336,0.736495799950516
92,sensor_15,341,0.0002674412657484609,8.412495000000002,8.514700000000001,0.5641702053650485,0.7337347928211719
93,sensor_15,155,0.0005999883986980783,8.412970000000001,8.51164,0.4933045943476043,0.6909061026983578
94,sensor_15,258,0.00025802989928409365,8.43704,8.523839999999998,0.4158243166146458,0.6212884851784484
95,sensor_15,283,0.00037790301692871284,8.39989,8.527840000000001,0.6156955630877541,0.7766958215600472
96,sensor_15,336,0.00027180015564397903,8.414345,8.52138,0.5387652351960146,0.7202495375402619
97,sensor_15,202,0.00038616118063537633,8.413325,8.52612,0.4397167437512005,0.6468050845703276
